ukeycode#&#jycode#&#inputcode#&#chabbr#&#windcode#&#tradingtime#&#presettlement
2230396#&#32820#&#PRXZLE#&#PR忻州02#&#124518.SH#&#[0930,1130],[1300,1500]#&#834100
2230397#&#32822#&#PRHHLE#&#PR怀化02#&#124517.SH#&#[0930,1130],[1300,1500]#&#935700
2230398#&#32824#&#PRHKLY#&#PR海开01#&#124530.SH#&#[0930,1130],[1300,1500]#&#1045000
2230399#&#32826#&#PRHKLE#&#PR海开02#&#124531.SH#&#[0930,1130],[1300,1500]#&#762000
2230400#&#32828#&#YSYLQ#&#14云路桥#&#124515.SH#&#[0930,1130],[1300,1500]#&#1040000
2230401#&#32839#&#PRKCT#&#PR开城投#&#124523.SH#&#[0930,1130],[1300,1500]#&#1079400
2230402#&#32841#&#PRZGT#&#PR邹国投#&#124526.SH#&#[0930,1130],[1300,1500]#&#835100
2230403#&#32843#&#PRTCT#&#PR桃城投#&#124550.SH#&#[0930,1130],[1300,1500]#&#1109000
2230404#&#32844#&#PRJJT#&#PR酒经投#&#124533.SH#&#[0930,1130],[1300,1500]#&#820900
2230405#&#32863#&#PRLZLY#&#PR陆嘴01#&#124542.SH#&#[0930,1130],[1300,1500]#&#1030000
2230406#&#32867#&#PRBKY#&#PR毕开源#&#124525.SH#&#[0930,1130],[1300,1500]#&#1100000
2230407#&#32869#&#PRJZLE#&#PR锦州02#&#124544.SH#&#[0930,1130],[1300,1500]#&#1065000
2230408#&#32871#&#PRQGZ#&#PR泉港债#&#124521.SH#&#[0930,1130],[1300,1500]#&#865000
2230409#&#32874#&#PRQTJ#&#PR泉投建#&#124529.SH#&#[0930,1130],[1300,1500]#&#829400
2230412#&#32878#&#PRXTX#&#PR湘潭新#&#124509.SH#&#[0930,1130],[1300,1500]#&#1089900
2230419#&#32908#&#PRJCZ#&#PR佳城债#&#124553.SH#&#[0930,1130],[1300,1500]#&#1080000
2230420#&#32911#&#PRJSZ#&#PR嘉市镇#&#124505.SH#&#[0930,1130],[1300,1500]#&#815000
2230421#&#32913#&#PRTCZ#&#PR唐城债#&#124601.SH#&#[0930,1130],[1300,1500]#&#1075000
2230422#&#32915#&#PRMSZ#&#PR眉山资#&#124535.SH#&#[0930,1130],[1300,1500]#&#810000
2230423#&#32917#&#PRSSLY#&#PR双水01#&#124545.SH#&#[0930,1130],[1300,1500]#&#743000
2230424#&#32918#&#PRLGK#&#PR临港控#&#124543.SH#&#[0930,1130],[1300,1500]#&#859000
2230425#&#32919#&#PRYZZ#&#PR渝中债#&#124534.SH#&#[0930,1130],[1300,1500]#&#813300
2230427#&#32940#&#PRSKLE#&#PR首开02#&#124570.SH#&#[0930,1130],[1300,1500]#&#890000
2230428#&#32946#&#PRYSTZ#&#PR14太资#&#124520.SH#&#[0930,1130],[1300,1500]#&#817300
2230429#&#32948#&#PRWCT#&#PR文城投#&#124541.SH#&#[0930,1130],[1300,1500]#&#855500
2230430#&#32951#&#PRYCT#&#PR伊财通#&#124537.SH#&#[0930,1130],[1300,1500]#&#852000
2230431#&#32952#&#PRLCT#&#PR麓城投#&#124538.SH#&#[0930,1130],[1300,1500]#&#800000
2230432#&#32955#&#PRHCD#&#PR汉车都#&#124540.SH#&#[0930,1130],[1300,1500]#&#1043600
2230440#&#32977#&#PRJTT#&#PR吉铁投#&#124563.SH#&#[0930,1130],[1300,1500]#&#813600
2230441#&#32980#&#PRLKT#&#PR莱开投#&#124536.SH#&#[0930,1130],[1300,1500]#&#832300
2230442#&#32982#&#PRFTLE#&#PR丰投02#&#124546.SH#&#[0930,1130],[1300,1500]#&#1000000
2230443#&#32984#&#PRSFH#&#PR苏汾湖#&#124561.SH#&#[0930,1130],[1300,1500]#&#811600
2230444#&#32986#&#YSYFZ#&#14裕峰债#&#124548.SH#&#[0930,1130],[1300,1500]#&#1070000
2230445#&#32988#&#PRWNK#&#PR威楠科#&#124554.SH#&#[0930,1130],[1300,1500]#&#879900
2230446#&#32990#&#YEYMLS#&#12兖煤03#&#122271.SH#&#[0930,1130],[1300,1500]#&#1033000
2230447#&#32991#&#YEYMLS#&#12兖煤04#&#122272.SH#&#[0930,1130],[1300,1500]#&#1000000
2230449#&#33010#&#PRYTZ#&#PR冶投债#&#124559.SH#&#[0930,1130],[1300,1500]#&#1035300
2230450#&#33012#&#PRYCJ#&#PR余城集#&#124555.SH#&#[0930,1130],[1300,1500]#&#813500
2230451#&#33015#&#PRTYLE#&#PR天易02#&#124557.SH#&#[0930,1130],[1300,1500]#&#822000
2230452#&#33017#&#YSHQLY#&#14宏桥01#&#124558.SH#&#[0930,1130],[1300,1500]#&#1040000
2230453#&#33020#&#PRRJX#&#PR如金鑫#&#124552.SH#&#[0930,1130],[1300,1500]#&#840300
2230454#&#33022#&#PRCXJ#&#PR长兴经#&#124551.SH#&#[0930,1130],[1300,1500]#&#1110200
2230455#&#33023#&#PRYJK#&#PR余经开#&#124556.SH#&#[0930,1130],[1300,1500]#&#1083200
2230456#&#33046#&#PRSTZ#&#PR汕投资#&#124575.SH#&#[0930,1130],[1300,1500]#&#931900
2230457#&#33047#&#PRHXLY#&#PR淮新01#&#124519.SH#&#[0930,1130],[1300,1500]#&#800000
2230458#&#33048#&#PRHJZ#&#PR海建债#&#124547.SH#&#[0930,1130],[1300,1500]#&#999300
2230459#&#33062#&#PRHGLE#&#PR黄冈02#&#124581.SH#&#[0930,1130],[1300,1500]#&#849800
2230460#&#33064#&#PRLYC#&#PR龙岩城#&#124573.SH#&#[0930,1130],[1300,1500]#&#793500
2230461#&#33065#&#PRDLLE#&#PR大理02#&#124560.SH#&#[0930,1130],[1300,1500]#&#853000
2230463#&#33083#&#PRFYZ#&#PR富蕴资#&#124562.SH#&#[0930,1130],[1300,1500]#&#1059900
2230464#&#33086#&#PRXBJ#&#PR新滨江#&#124549.SH#&#[0930,1130],[1300,1500]#&#1075800
2230465#&#33095#&#PRQTLE#&#PR庆投02#&#124565.SH#&#[0930,1130],[1300,1500]#&#825000
2230466#&#33097#&#PRPGLY#&#PR攀国01#&#124574.SH#&#[0930,1130],[1300,1500]#&#1003200
2230467#&#33099#&#YSYKF#&#14扬开发#&#124567.SH#&#[0930,1130],[1300,1500]#&#1000000
2230468#&#33101#&#PRJJT#&#PR嘉经投#&#124569.SH#&#[0930,1130],[1300,1500]#&#1051700
2230470#&#33126#&#PRQLX#&#PR青莱西#&#124578.SH#&#[0930,1130],[1300,1500]#&#1087900
2230471#&#33131#&#PRYGJ#&#PR甬广聚#&#124577.SH#&#[0930,1130],[1300,1500]#&#1063000
2230475#&#33139#&#PRSCZ#&#PR遂川中#&#124572.SH#&#[0930,1130],[1300,1500]#&#845000
2230476#&#33141#&#PRYHLE#&#PR渝豪02#&#124626.SH#&#[0930,1130],[1300,1500]#&#800000
2230477#&#33145#&#YSSSZ#&#13杉杉债#&#122285.SH#&#[0930,1130],[1300,1500]#&#1018800
2230480#&#33161#&#PRLJK#&#PR廊经开#&#124582.SH#&#[0930,1130],[1300,1500]#&#1053100
2230481#&#33197#&#PRHKF#&#PR淮开发#&#124580.SH#&#[0930,1130],[1300,1500]#&#1078400
2230482#&#33199#&#PRCYZ#&#PR城阳债#&#124430.SH#&#[0930,1130],[1300,1500]#&#850000
2230484#&#33216#&#YSGXT#&#14高新投#&#124571.SH#&#[0930,1130],[1300,1500]#&#1120000
2230485#&#33224#&#PRLZLE#&#PR陆嘴02#&#124586.SH#&#[0930,1130],[1300,1500]#&#709900
2230486#&#33227#&#YSTNLY#&#14天能01#&#124584.SH#&#[0930,1130],[1300,1500]#&#1080000
2230487#&#33229#&#PRXAM#&#PR兴安盟#&#124564.SH#&#[0930,1130],[1300,1500]#&#871200
2230493#&#33273#&#YSXYLY#&#13兴业01#&#122292.SH#&#[0930,1130],[1300,1500]#&#1017000
2230494#&#33274#&#YSXYLE#&#13兴业02#&#122293.SH#&#[0930,1130],[1300,1500]#&#1055000
2230496#&#33299#&#PRJFX#&#PR津房信#&#124583.SH#&#[0930,1130],[1300,1500]#&#800000
2230497#&#33302#&#YSGZLW#&#14国债05#&#019405.SH#&#[0930,1130],[1300,1500]#&#1030000
2230498#&#33305#&#PRFYLY#&#PR阜阳01#&#124587.SH#&#[0930,1130],[1300,1500]#&#1016700
2230500#&#33361#&#PRHJJ#&#PR海晋交#&#124589.SH#&#[0930,1130],[1300,1500]#&#815300
2230501#&#33366#&#PRJNZ#&#PR济宁债#&#124588.SH#&#[0930,1130],[1300,1500]#&#1040700
2230502#&#33368#&#PRCTK#&#PR长土开#&#124591.SH#&#[0930,1130],[1300,1500]#&#800000
2230508#&#33412#&#PRXBLY#&#PR西保01#&#124599.SH#&#[0930,1130],[1300,1500]#&#700000
2230509#&#33414#&#YSGGLY#&#14甘公01#&#124532.SH#&#[0930,1130],[1300,1500]#&#1069900
2230510#&#33433#&#PRWQLE#&#PR武清02#&#124590.SH#&#[0930,1130],[1300,1500]#&#1080000
2230511#&#33436#&#YSNWZ#&#14南网债#&#124585.SH#&#[0930,1130],[1300,1500]#&#1156500
2230512#&#33440#&#PRBGT#&#PR并国投#&#124592.SH#&#[0930,1130],[1300,1500]#&#1065000
2230513#&#33441#&#PRXCT#&#PR相城投#&#124593.SH#&#[0930,1130],[1300,1500]#&#1026000
2230514#&#33443#&#PRGSLY#&#PR贵水01#&#124600.SH#&#[0930,1130],[1300,1500]#&#937200
2230516#&#33448#&#YSGTLY#&#13国投01#&#122287.SH#&#[0930,1130],[1300,1500]#&#1010000
2230518#&#33484#&#PRJCT#&#PR济城投#&#124598.SH#&#[0930,1130],[1300,1500]#&#1070000
2230519#&#33486#&#PRFLZ#&#PR涪陵债#&#124595.SH#&#[0930,1130],[1300,1500]#&#1073300
2230521#&#33517#&#PRXGZ#&#PR宣国资#&#124621.SH#&#[0930,1130],[1300,1500]#&#1060000
2230522#&#33519#&#YSJRF#&#14句容福#&#124608.SH#&#[0930,1130],[1300,1500]#&#1050000
2230523#&#33521#&#PRFYLE#&#PR阜阳02#&#124611.SH#&#[0930,1130],[1300,1500]#&#1048900
2230524#&#33523#&#PRWGLY#&#PR温高01#&#124605.SH#&#[0930,1130],[1300,1500]#&#797000
2230525#&#33525#&#PRJHC#&#PR津环城#&#124607.SH#&#[0930,1130],[1300,1500]#&#880000
2230526#&#33542#&#YSYKZ#&#14粤科债#&#124618.SH#&#[0930,1130],[1300,1500]#&#1045700
2230527#&#33543#&#PRHZZ#&#PR菏泽债#&#124606.SH#&#[0930,1130],[1300,1500]#&#900000
2230528#&#33545#&#PRWDF#&#PR潍东方#&#124594.SH#&#[0930,1130],[1300,1500]#&#810000
2230529#&#33554#&#PRCDT#&#PR常德投#&#124609.SH#&#[0930,1130],[1300,1500]#&#833000
2230530#&#33556#&#YELCT#&#12鲁创投#&#122294.SH#&#[0930,1130],[1300,1500]#&#1029700
2230531#&#33593#&#PRCXJ#&#PR长星建#&#124613.SH#&#[0930,1130],[1300,1500]#&#910000
2230534#&#33614#&#PRKGX#&#PR昆高新#&#124615.SH#&#[0930,1130],[1300,1500]#&#800000
2230535#&#33615#&#PRZWJ#&#PR中卫建#&#124619.SH#&#[0930,1130],[1300,1500]#&#845000
2230541#&#33651#&#YSGWLE#&#14国网02#&#124603.SH#&#[0930,1130],[1300,1500]#&#1000000
2230542#&#33652#&#YSGWLY#&#14国网01#&#124602.SH#&#[0930,1130],[1300,1500]#&#1079800
2230543#&#33654#&#YSEJLY#&#14鄂交01#&#124616.SH#&#[0930,1130],[1300,1500]#&#1056000
2230544#&#33656#&#YSEJLE#&#14鄂交02#&#124617.SH#&#[0930,1130],[1300,1500]#&#1000000
2230545#&#33662#&#YSGZLL#&#14国债06#&#019406.SH#&#[0930,1130],[1300,1500]#&#1020600
2230546#&#33690#&#PRYSYQ#&#PR14渝黔#&#124620.SH#&#[0930,1130],[1300,1500]#&#1070000
2230547#&#33701#&#PRYCJ#&#PR永城建#&#124612.SH#&#[0930,1130],[1300,1500]#&#823000
2230548#&#33713#&#YSZGT#&#14株国投#&#124568.SH#&#[0930,1130],[1300,1500]#&#1035000
2230554#&#33730#&#PRLYH#&#PR辽沿海#&#124849.SH#&#[0930,1130],[1300,1500]#&#800000
2230555#&#33786#&#YSCYZ#&#14长影债#&#124596.SH#&#[0930,1130],[1300,1500]#&#1076400
2230556#&#33795#&#PRSTLY#&#PR穗铁01#&#124623.SH#&#[0930,1130],[1300,1500]#&#900000
2230559#&#33833#&#YSYTT#&#14云铁投#&#124610.SH#&#[0930,1130],[1300,1500]#&#1108000
2230560#&#33861#&#PRQDLY#&#PR启东01#&#124628.SH#&#[0930,1130],[1300,1500]#&#811000
2230561#&#33864#&#YYDTT#&#11滇铁投#&#124576.SH#&#[0930,1130],[1300,1500]#&#1005000
2230562#&#33886#&#PRSJLY#&#PR盛经01#&#124624.SH#&#[0930,1130],[1300,1500]#&#839000
2230564#&#33898#&#PRSJG#&#PR苏金灌#&#124629.SH#&#[0930,1130],[1300,1500]#&#827200
2230570#&#33936#&#PRHTY#&#PR合桃园#&#124632.SH#&#[0930,1130],[1300,1500]#&#1042800
2230571#&#33943#&#PRCKF#&#PR漕开发#&#124631.SH#&#[0930,1130],[1300,1500]#&#1084200
2230572#&#33975#&#PRSGZ#&#PR沈国资#&#124644.SH#&#[0930,1130],[1300,1500]#&#1087600
2230575#&#33995#&#PRZGX#&#PR淄高新#&#124633.SH#&#[0930,1130],[1300,1500]#&#1000100
2230576#&#33997#&#PRJJT#&#PR鸠建投#&#124642.SH#&#[0930,1130],[1300,1500]#&#800000
2230577#&#33999#&#GKYSLY#&#国开1401#&#018003.SH#&#[0930,1130],[1300,1500]#&#1113100
2230579#&#34027#&#PRMGZ#&#PR牡国资#&#124634.SH#&#[0930,1130],[1300,1500]#&#1085000
2230580#&#34029#&#PRRQLE#&#PR融强02#&#124637.SH#&#[0930,1130],[1300,1500]#&#809900
2230581#&#34031#&#PRXYZ#&#PR信阳债#&#124638.SH#&#[0930,1130],[1300,1500]#&#1063000
2230582#&#34033#&#PRYSSY#&#PR14沭阳#&#124639.SH#&#[0930,1130],[1300,1500]#&#832800
2230583#&#34035#&#PRJNK#&#PR江宁开#&#124641.SH#&#[0930,1130],[1300,1500]#&#938400
2230584#&#34036#&#PRYSGC#&#PR14桂城#&#124658.SH#&#[0930,1130],[1300,1500]#&#1073800
2230586#&#34067#&#PRLDZ#&#PR娄底债#&#124647.SH#&#[0930,1130],[1300,1500]#&#1103100
2230587#&#34069#&#YSJGK#&#14冀高开#&#124643.SH#&#[0930,1130],[1300,1500]#&#1032000
2230588#&#34092#&#PRNJK#&#PR宁经开#&#124646.SH#&#[0930,1130],[1300,1500]#&#885000
2230589#&#34093#&#PRFCG#&#PR防城港#&#124636.SH#&#[0930,1130],[1300,1500]#&#845000
2230590#&#34094#&#PRWJK#&#PR威经开#&#124663.SH#&#[0930,1130],[1300,1500]#&#1056000
2230591#&#34095#&#PRHCLE#&#PR海财02#&#124650.SH#&#[0930,1130],[1300,1500]#&#826000
2230592#&#34097#&#PRQJT#&#PR庆经投#&#124654.SH#&#[0930,1130],[1300,1500]#&#793800
2230593#&#34098#&#PRYSRC#&#PR14润城#&#124649.SH#&#[0930,1130],[1300,1500]#&#1088000
2230594#&#34100#&#PRLYZ#&#PR临沂债#&#124645.SH#&#[0930,1130],[1300,1500]#&#800000
2230595#&#34102#&#PRNHLE#&#PR宁海02#&#124655.SH#&#[0930,1130],[1300,1500]#&#800800
2230596#&#34108#&#PRCZZ#&#PR郴州债#&#124648.SH#&#[0930,1130],[1300,1500]#&#1060400
2230597#&#34111#&#YSCTLY#&#13川投01#&#122295.SH#&#[0930,1130],[1300,1500]#&#1013700
2230598#&#34136#&#PRZJT#&#PR张经投#&#124657.SH#&#[0930,1130],[1300,1500]#&#1098500
2230599#&#34138#&#YSYNF#&#14杨农发#&#124651.SH#&#[0930,1130],[1300,1500]#&#1068900
2230600#&#34140#&#PRLALE#&#PR六安02#&#124444.SH#&#[0930,1130],[1300,1500]#&#1070000
2230601#&#34142#&#PRBGX#&#PR蚌高新#&#124670.SH#&#[0930,1130],[1300,1500]#&#800000
2230602#&#34144#&#PRYJT#&#PR益交投#&#124652.SH#&#[0930,1130],[1300,1500]#&#820000
2230603#&#34146#&#PRSHT#&#PR遂河投#&#124653.SH#&#[0930,1130],[1300,1500]#&#1078200
2230604#&#34148#&#PRPJK#&#PR平经开#&#124659.SH#&#[0930,1130],[1300,1500]#&#825000
2230605#&#34149#&#PRYGT#&#PR永国投#&#124656.SH#&#[0930,1130],[1300,1500]#&#783000
2230606#&#34153#&#PRTLT#&#PR桐庐投#&#124660.SH#&#[0930,1130],[1300,1500]#&#1094100
2230607#&#34180#&#YSGZLB#&#14国债08#&#019408.SH#&#[0930,1130],[1300,1500]#&#1031100
2230608#&#34188#&#PRHCLE#&#PR宏财02#&#124691.SH#&#[0930,1130],[1300,1500]#&#895000
2230609#&#34190#&#PRXBLE#&#PR西保02#&#124669.SH#&#[0930,1130],[1300,1500]#&#700000
2230610#&#34192#&#PRGST#&#PR赣四通#&#124661.SH#&#[0930,1130],[1300,1500]#&#804200
2230611#&#34193#&#PRYJK#&#PR宜经开#&#124679.SH#&#[0930,1130],[1300,1500]#&#1101900
2230612#&#34194#&#YSSYH#&#14苏元禾#&#124667.SH#&#[0930,1130],[1300,1500]#&#1053100
2230613#&#34195#&#PRCCZ#&#PR崇川债#&#124675.SH#&#[0930,1130],[1300,1500]#&#1054000
2230614#&#34196#&#PRYJT#&#PR余交通#&#124665.SH#&#[0930,1130],[1300,1500]#&#818500
2230615#&#34197#&#PRQKLE#&#PR秦开02#&#124664.SH#&#[0930,1130],[1300,1500]#&#846100
2230616#&#34200#&#PRYCT#&#PR雨城投#&#124689.SH#&#[0930,1130],[1300,1500]#&#1040000
2230618#&#34226#&#PRBCF#&#PR北辰发#&#124371.SH#&#[0930,1130],[1300,1500]#&#1071500
2230619#&#34228#&#PRNHZ#&#PR南化债#&#124687.SH#&#[0930,1130],[1300,1500]#&#912000
2230620#&#34230#&#PRLSZ#&#PR莱山债#&#124666.SH#&#[0930,1130],[1300,1500]#&#1030000
2230621#&#34232#&#PRBGX#&#PR宝高新#&#124682.SH#&#[0930,1130],[1300,1500]#&#800000
2230622#&#34233#&#PRNKK#&#PR宁开控#&#124678.SH#&#[0930,1130],[1300,1500]#&#1090000
2230623#&#34235#&#PRXCJ#&#PR新城基#&#124684.SH#&#[0930,1130],[1300,1500]#&#1077000
2230624#&#34236#&#PRTZX#&#PR泰中兴#&#124674.SH#&#[0930,1130],[1300,1500]#&#1049000
2230625#&#34238#&#PRHJZ#&#PR火炬债#&#124673.SH#&#[0930,1130],[1300,1500]#&#1048800
2230626#&#34239#&#PRZKLE#&#PR周口02#&#124683.SH#&#[0930,1130],[1300,1500]#&#1029800
2230628#&#34245#&#PRZXY#&#PR湛新域#&#124671.SH#&#[0930,1130],[1300,1500]#&#800000
2230629#&#34249#&#PRPLLE#&#PR普兰02#&#124680.SH#&#[0930,1130],[1300,1500]#&#1032900
2230630#&#34253#&#PRQGZ#&#PR衢国资#&#124676.SH#&#[0930,1130],[1300,1500]#&#834200
2230631#&#34258#&#PRWCJ#&#PR乌城建#&#124677.SH#&#[0930,1130],[1300,1500]#&#796000
2230632#&#34260#&#PRXKF#&#PR徐开发#&#124672.SH#&#[0930,1130],[1300,1500]#&#815800
2230633#&#34278#&#YSGZLJ#&#14国债09#&#019409.SH#&#[0930,1130],[1300,1500]#&#1000000
2230634#&#34297#&#PRXKD#&#PR新凯迪#&#124693.SH#&#[0930,1130],[1300,1500]#&#850000
2230635#&#34298#&#PRHST#&#PR衡水投#&#124702.SH#&#[0930,1130],[1300,1500]#&#1047000
2230636#&#34299#&#PRKTZ#&#PR克投债#&#124694.SH#&#[0930,1130],[1300,1500]#&#1006300
2230637#&#34302#&#PRCPZ#&#PR昌平债#&#124686.SH#&#[0930,1130],[1300,1500]#&#811700
2230638#&#34303#&#PRBBH#&#PR包滨河#&#124722.SH#&#[0930,1130],[1300,1500]#&#881300
2230639#&#34306#&#PRXGX#&#PR徐高新#&#124681.SH#&#[0930,1130],[1300,1500]#&#1115000
2230640#&#34308#&#PRLZZ#&#PR临淄债#&#124685.SH#&#[0930,1130],[1300,1500]#&#843000
2230641#&#34309#&#PRGYK#&#PR广元控#&#124695.SH#&#[0930,1130],[1300,1500]#&#825200
2230642#&#34345#&#YSZYZ#&#13中原债#&#122299.SH#&#[0930,1130],[1300,1500]#&#1023100
2230643#&#34367#&#PRTLX#&#PR潭两型#&#124566.SH#&#[0930,1130],[1300,1500]#&#800400
2230644#&#34368#&#PRJXY#&#PR姜鑫源#&#124717.SH#&#[0930,1130],[1300,1500]#&#787000
2230648#&#34374#&#PRLKZ#&#PR临开债#&#124701.SH#&#[0930,1130],[1300,1500]#&#1040000
2230649#&#34384#&#PRDTLE#&#PR东台02#&#124696.SH#&#[0930,1130],[1300,1500]#&#1084800
2230650#&#34386#&#PRJGL#&#PR嘉公路#&#124692.SH#&#[0930,1130],[1300,1500]#&#1073000
2230651#&#34387#&#PRQTT#&#PR黔铁投#&#124713.SH#&#[0930,1130],[1300,1500]#&#918000
2230652#&#34389#&#YSZDJ#&#14中电建#&#124690.SH#&#[0930,1130],[1300,1500]#&#1014800
2230653#&#34393#&#YSDGL#&#14滇公路#&#124668.SH#&#[0930,1130],[1300,1500]#&#1021000
2230654#&#34397#&#PRQZZ#&#PR青州债#&#124627.SH#&#[0930,1130],[1300,1500]#&#200000
2230659#&#34442#&#YSDTLY#&#14电投01#&#124720.SH#&#[0930,1130],[1300,1500]#&#1000000
2230660#&#34444#&#PRRLB#&#PR蓉隆博#&#124703.SH#&#[0930,1130],[1300,1500]#&#799700
2230661#&#34445#&#PRAJZ#&#PR安吉债#&#124709.SH#&#[0930,1130],[1300,1500]#&#1045700
2230662#&#34446#&#PRHTZ#&#PR汇通债#&#124699.SH#&#[0930,1130],[1300,1500]#&#750000
2230663#&#34447#&#PRBJK#&#PR并经开#&#124712.SH#&#[0930,1130],[1300,1500]#&#800000
2230664#&#34448#&#PRXZZ#&#PR兴展债#&#124710.SH#&#[0930,1130],[1300,1500]#&#809800
2230665#&#34451#&#PRMCT#&#PR马城投#&#124697.SH#&#[0930,1130],[1300,1500]#&#1055000
2230666#&#34453#&#PRYBS#&#PR渝保税#&#124727.SH#&#[0930,1130],[1300,1500]#&#832000
2230667#&#34455#&#PRNJT#&#PR内江投#&#124700.SH#&#[0930,1130],[1300,1500]#&#1085300
2230668#&#34457#&#PRFHZ#&#PR奉化债#&#124698.SH#&#[0930,1130],[1300,1500]#&#1102300
2230669#&#34480#&#YSTFZ#&#13天房债#&#122302.SH#&#[0930,1130],[1300,1500]#&#1107300
2230670#&#34496#&#PRQHC#&#PR青海创#&#124721.SH#&#[0930,1130],[1300,1500]#&#1044500
2230671#&#34506#&#PRBGZ#&#PR巴国资#&#124706.SH#&#[0930,1130],[1300,1500]#&#840000
2230672#&#34508#&#PRKFT#&#PR开发投#&#124733.SH#&#[0930,1130],[1300,1500]#&#1043700
2230673#&#34514#&#PRWWLE#&#PR武威02#&#124704.SH#&#[0930,1130],[1300,1500]#&#874200
2230674#&#34515#&#PRKCLE#&#PR库车02#&#124705.SH#&#[0930,1130],[1300,1500]#&#830000
2230675#&#34517#&#PRSPZ#&#PR四平债#&#124715.SH#&#[0930,1130],[1300,1500]#&#805700
2230676#&#34519#&#PRXSZ#&#PR象山债#&#124711.SH#&#[0930,1130],[1300,1500]#&#807000
2230677#&#34520#&#PRWFZ#&#PR乌房债#&#124718.SH#&#[0930,1130],[1300,1500]#&#1078000
2230678#&#34522#&#PRYJLY#&#PR渝江01#&#124707.SH#&#[0930,1130],[1300,1500]#&#897900
2230679#&#34524#&#PRYGK#&#PR渝高开#&#124732.SH#&#[0930,1130],[1300,1500]#&#1108000
2230680#&#34526#&#PRAXLE#&#PR鞍新02#&#124719.SH#&#[0930,1130],[1300,1500]#&#1054500
2230681#&#34528#&#YSLGJ#&#14鲁国集#&#124714.SH#&#[0930,1130],[1300,1500]#&#1017500
2230683#&#34570#&#PRFSJ#&#PR富山居#&#124724.SH#&#[0930,1130],[1300,1500]#&#1090000
2230685#&#34579#&#PRQDLE#&#PR启东02#&#124723.SH#&#[0930,1130],[1300,1500]#&#805500
2230686#&#34581#&#PRDGX#&#PR德高新#&#124726.SH#&#[0930,1130],[1300,1500]#&#1082600
2230687#&#34582#&#PRNGZ#&#PR宁国债#&#124716.SH#&#[0930,1130],[1300,1500]#&#1120000
2230688#&#34583#&#PRCJT#&#PR朝建投#&#124731.SH#&#[0930,1130],[1300,1500]#&#1050000
2230689#&#34585#&#PRQKT#&#PR曲开投#&#124725.SH#&#[0930,1130],[1300,1500]#&#1073000
2230690#&#34587#&#PRZQZ#&#PR左旗债#&#124728.SH#&#[0930,1130],[1300,1500]#&#819100
2230691#&#34656#&#YSHZLY#&#14海资01#&#124597.SH#&#[0930,1130],[1300,1500]#&#1000000
2230692#&#34664#&#PRXSS#&#PR西塞山#&#124739.SH#&#[0930,1130],[1300,1500]#&#800000
2230693#&#34665#&#PRYJG#&#PR虞交公#&#124737.SH#&#[0930,1130],[1300,1500]#&#1070000
2230694#&#34666#&#PRHJT#&#PR合建投#&#124735.SH#&#[0930,1130],[1300,1500]#&#955700
2230695#&#34670#&#PRCJLY#&#PR长交01#&#124730.SH#&#[0930,1130],[1300,1500]#&#1103000
2230696#&#34672#&#PRLXK#&#PR兰新控#&#124729.SH#&#[0930,1130],[1300,1500]#&#840000
2230699#&#34726#&#PRSZLE#&#PR随州02#&#124734.SH#&#[0930,1130],[1300,1500]#&#861000
2230700#&#34728#&#PRQJK#&#PR青经开#&#124740.SH#&#[0930,1130],[1300,1500]#&#800000
2230701#&#34731#&#PRLLT#&#PR柳龙投#&#124736.SH#&#[0930,1130],[1300,1500]#&#931500
2230708#&#34986#&#PRGSLE#&#PR贵水02#&#124742.SH#&#[0930,1130],[1300,1500]#&#1089000
2230711#&#35041#&#PRAFT#&#PR安发投#&#124738.SH#&#[0930,1130],[1300,1500]#&#870000
2230712#&#35048#&#PRYCT#&#PR云城投#&#124768.SH#&#[0930,1130],[1300,1500]#&#818000
2230713#&#35102#&#PRYCT#&#PR银城投#&#124743.SH#&#[0930,1130],[1300,1500]#&#808000
2230714#&#35128#&#PRTSF#&#PR铜示范#&#124748.SH#&#[0930,1130],[1300,1500]#&#1071800
2230715#&#35141#&#PRXJK#&#PR萧经开#&#124744.SH#&#[0930,1130],[1300,1500]#&#805200
2230717#&#35160#&#PRYCT#&#PR宜春投#&#124750.SH#&#[0930,1130],[1300,1500]#&#834700
2230718#&#35186#&#PRWAZ#&#PR武安债#&#124745.SH#&#[0930,1130],[1300,1500]#&#836000
2230719#&#35222#&#PRWJT#&#PR文金滩#&#124752.SH#&#[0930,1130],[1300,1500]#&#825000
2230720#&#35223#&#PRJAZ#&#PR吉安债#&#124758.SH#&#[0930,1130],[1300,1500]#&#1037500
2230721#&#35225#&#PRECLY#&#PR鄂城01#&#124757.SH#&#[0930,1130],[1300,1500]#&#1065000
2230722#&#35227#&#PRXGT#&#PR徐高铁#&#124751.SH#&#[0930,1130],[1300,1500]#&#1060000
2230723#&#35230#&#YSJTZ#&#14京投债#&#124662.SH#&#[0930,1130],[1300,1500]#&#1019900
2230724#&#35251#&#PRRCT#&#PR仁城投#&#124749.SH#&#[0930,1130],[1300,1500]#&#825000
2230725#&#35252#&#PRHCT#&#PR贺城投#&#124746.SH#&#[0930,1130],[1300,1500]#&#1090000
2230726#&#35253#&#YSHKLY#&#14海控01#&#124753.SH#&#[0930,1130],[1300,1500]#&#1130000
